Source,Relation,Target
BusinessService,[FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship],BusinessProcess
BusinessService,[FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship],BusinessFunction
BusinessService,[FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship],BusinessInteraction
BusinessService,[FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship],BusinessEvent
BusinessService,[CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,SpecializationRelationship,TriggeringRelationship,ServingRelationship],BusinessService
BusinessService,[AccessRelationship,AssociationRelationship],BusinessObject
BusinessService,[AccessRelationship,AssociationRelationship],Representation
